Compound_id,Disease_id,relation_type,database
MESH:C021315,MESH:D007022,Pr,GNBR
MESH:C021315,MESH:D064420,Sa,GNBR
MESH:C021319,MESH:D000592,J,GNBR
MESH:C021319,MESH:D012559,T,GNBR
MESH:C021319,MESH:D055752,T,GNBR
DB13778,MESH:D003147,T,GNBR
MESH:C021595,MESH:D007239,T,GNBR
MESH:C021635,MESH:D000163,T,GNBR
MESH:C021635,MESH:D005368,T,GNBR
MESH:C021635,MESH:D014376,T,GNBR
MESH:C021635,MESH:D020521,T,GNBR
DB14539,MESH:D000312,T,GNBR
DB14539,MESH:D001168,T,GNBR
DB14539,MESH:D001172,T,GNBR
DB14539,MESH:D002062,T,GNBR
DB14539,MESH:D003876,T,GNBR
DB14539,MESH:D004485,T,GNBR
DB14539,MESH:D007249,T,GNBR
DB14539,MESH:D007592,T,GNBR
DB14539,MESH:D007674,Sa,GNBR
DB14539,MESH:D012216,T,GNBR
MESH:C021702,MESH:D003233,T,GNBR
MESH:C021702,MESH:D004342,T,GNBR
MESH:C021702,MESH:D005128,T,GNBR
MESH:C021730,MESH:D003920,T,GNBR
MESH:C021730,MESH:D064420,Sa,GNBR
MESH:C021747,MESH:D003920,T,GNBR
MESH:C021751,MESH:C535607,C,GNBR
MESH:C021751,MESH:D001254,T,GNBR
MESH:C021751,MESH:D002277,T,GNBR
MESH:C021751,MESH:D002318,T,GNBR
MESH:C021751,MESH:D003092,T,GNBR
MESH:C021751,MESH:D003928,T,GNBR
MESH:C021751,MESH:D005355,T,GNBR
MESH:C021751,MESH:D006323,Sa,GNBR
MESH:C021751,MESH:D006930,Pa,GNBR
MESH:C021751,MESH:D006973,T,GNBR
MESH:C021751,MESH:D006976,Pa,GNBR
MESH:C021751,MESH:D007249,T,GNBR
MESH:C021751,MESH:D008175,C,GNBR
MESH:C021751,MESH:D009203,Pa,GNBR
MESH:C021751,MESH:D009437,Pa,GNBR
MESH:C021751,MESH:D011471,C,GNBR
MESH:C021751,MESH:D011658,Pa,GNBR
MESH:C021751,MESH:D012640,T,GNBR
MESH:C021751,MESH:D013274,C,GNBR
MESH:C021751,MESH:D015473,T,GNBR
MESH:C021751,MESH:D016889,C,GNBR
MESH:C021751,MESH:D017544,Pa,GNBR
MESH:C021751,MESH:D050197,T,GNBR
MESH:C021751,MESH:D056486,Pa,GNBR
MESH:C021756,MESH:D006332,Sa,GNBR
MESH:C021967,MESH:D002289,T,GNBR
MESH:C022022,MESH:C536214,Sa,GNBR
MESH:C022028,MESH:D001249,T,GNBR
MESH:C022028,MESH:D004342,T,GNBR
MESH:C022118,MESH:D002375,Sa,GNBR
MESH:C022118,MESH:D006984,Sa,GNBR
MESH:C022118,MESH:D007022,Sa,GNBR
MESH:C022121,MESH:D009369,T,GNBR
MESH:C022146,MESH:D015470,Sa,GNBR
DB00239,MESH:D006311,Pr,GNBR
DB00239,MESH:D014005,T,GNBR
DB00239,MESH:D014627,T,GNBR
DB09225,MESH:D001480,Sa,GNBR
DB09225,MESH:D001714,T,GNBR
DB09225,MESH:D003704,T,GNBR
DB09225,MESH:D011618,T,GNBR
DB09225,MESH:D012559,T,GNBR
DB09225,MESH:D012640,T,GNBR
MESH:C022176,MESH:D020151,T,GNBR
MESH:C022186,MESH:D006528,C,GNBR
MESH:C022186,MESH:D064420,Sa,GNBR
MESH:C022189,MESH:C536096,T,GNBR
MESH:C022189,MESH:C562694,T,GNBR
MESH:C022189,MESH:D001523,T,GNBR
MESH:C022189,MESH:D001714,T,GNBR
MESH:C022189,MESH:D003027,T,GNBR
MESH:C022189,MESH:D003866,T,GNBR
MESH:C022189,MESH:D004421,T,GNBR
MESH:C022189,MESH:D004827,T,GNBR
MESH:C022189,MESH:D004828,T,GNBR
MESH:C022189,MESH:D004829,T,GNBR
MESH:C022189,MESH:D004831,T,GNBR
MESH:C022189,MESH:D004832,T,GNBR
MESH:C022189,MESH:D006212,Sa,GNBR
MESH:C022189,MESH:D006261,T,GNBR
MESH:C022189,MESH:D007669,Sa,GNBR
MESH:C022189,MESH:D007674,Sa,GNBR
MESH:C022189,MESH:D008180,Sa,GNBR
MESH:C022189,MESH:D008881,T,GNBR
MESH:C022189,MESH:D009069,T,GNBR
MESH:C022189,MESH:D009207,T,GNBR
MESH:C022189,MESH:D009437,T,GNBR
MESH:C022189,MESH:D010146,T,GNBR
MESH:C022189,MESH:D010300,T,GNBR
MESH:C022189,MESH:D010302,T,GNBR
MESH:C022189,MESH:D011595,Sa,GNBR
MESH:C022189,MESH:D011605,Sa,GNBR
MESH:C022189,MESH:D012640,T,GNBR
MESH:C022189,MESH:D013036,T,GNBR
MESH:C022189,MESH:D013262,Sa,GNBR
MESH:C022189,MESH:D014202,T,GNBR
MESH:C022189,MESH:D016301,Sa,GNBR
MESH:C022189,MESH:D019966,T,GNBR
MESH:C022189,MESH:D020190,T,GNBR
MESH:C022189,MESH:D020191,T,GNBR
MESH:C022189,MESH:D020195,T,GNBR
MESH:C022189,MESH:D050798,T,GNBR
MESH:C022189,MESH:D052878,Sa,GNBR
MESH:C022189,MESH:D056912,T,GNBR
MESH:C022189,MESH:D065768,T,GNBR
MESH:C022190,MESH:D007022,Pr,GNBR
MESH:C022192,MESH:D000787,Sa,GNBR
MESH:C022192,MESH:D000789,T,GNBR
MESH:C022192,MESH:D001919,Sa,GNBR
MESH:C022192,MESH:D003324,T,GNBR
MESH:C022192,MESH:D006333,T,GNBR
MESH:C022192,MESH:D009449,T,GNBR
MESH:C022193,MESH:D012640,Sa,GNBR
MESH:C022229,MESH:D009369,C,GNBR
MESH:C022776,MESH:D011488,T,GNBR
MESH:C022777,MESH:D003643,Sa,GNBR
MESH:C022777,MESH:D004938,C,GNBR
MESH:C022777,MESH:D005910,C,GNBR
MESH:C022777,MESH:D009101,C,GNBR
MESH:C022777,MESH:D010051,T,GNBR
MESH:C022777,MESH:D012516,T,GNBR
MESH:C022777,MESH:D015179,T,GNBR
MESH:C022777,MESH:D015473,C,GNBR
MESH:C022777,MESH:D064420,Sa,GNBR
MESH:C022799,MESH:D016171,Sa,GNBR
MESH:C022801,MESH:D002277,T,GNBR
MESH:C022801,MESH:D009101,T,GNBR
MESH:C022801,MESH:D009369,T,GNBR
MESH:C022826,MESH:D007249,T,GNBR
MESH:C022830,MESH:D001172,T,GNBR
MESH:C022830,MESH:D001943,T,GNBR
MESH:C022830,MESH:D002813,C,GNBR
MESH:C022830,MESH:D005910,T,GNBR
MESH:C022830,MESH:D006323,Sa,GNBR
MESH:C022830,MESH:D008545,T,GNBR
MESH:C022830,MESH:D009369,T,GNBR
MESH:C022830,MESH:D010051,T,GNBR
MESH:C022830,MESH:D011471,T,GNBR
MESH:C022830,MESH:D012512,C,GNBR
MESH:C022830,MESH:D050197,T,GNBR
MESH:C022870,MESH:D000208,T,GNBR
MESH:C022870,MESH:D011041,T,GNBR
MESH:C022871,MESH:D002545,T,GNBR
MESH:C022871,MESH:D020521,T,GNBR
MESH:C022877,MESH:D009369,J,GNBR
DB14963,MESH:D003920,T,GNBR
DB14963,MESH:D009765,T,GNBR
MESH:C022909,MESH:D011565,T,GNBR
MESH:C022909,MESH:D014820,T,GNBR
DB14489,MESH:D000740,T,GNBR
MESH:C022944,MESH:D005910,T,GNBR
MESH:C022944,MESH:D008545,C,GNBR
MESH:C022950,MESH:D007022,Sa,GNBR
MESH:C022950,MESH:D012774,Pa,GNBR
MESH:C022961,MESH:D012640,Sa,GNBR
MESH:C023035,MESH:D064420,Sa,GNBR
MESH:C023036,MESH:D006984,Sa,GNBR
MESH:C023036,MESH:D007249,Sa,GNBR
MESH:C023036,MESH:D028361,Sa,GNBR
MESH:C023036,MESH:D056486,Sa,GNBR
MESH:C023055,MESH:D001437,T,GNBR
MESH:C023055,MESH:D014552,T,GNBR
MESH:C023336,MESH:C536561,T,GNBR
MESH:C023342,MESH:D007239,T,GNBR
MESH:C023359,MESH:D001943,T,GNBR
MESH:C023359,MESH:D009369,T,GNBR
MESH:C023359,MESH:D010051,T,GNBR
MESH:C023359,MESH:D015179,T,GNBR
MESH:C023435,MESH:D006973,T,GNBR
MESH:C023470,MESH:D000787,T,GNBR
MESH:C023470,MESH:D003327,T,GNBR
MESH:C023470,MESH:D008107,Sa,GNBR
MESH:C023470,MESH:D011115,T,GNBR
DB13316,MESH:D002311,T,GNBR
DB13316,MESH:D003643,Sa,GNBR
DB13316,MESH:D006333,T,GNBR
DB13316,MESH:D006973,Sa,GNBR
DB13316,MESH:D007022,T,GNBR
DB13316,MESH:D007674,Sa,GNBR
DB13316,MESH:D015814,T,GNBR
DB13316,MESH:D015878,Sa,GNBR
DB13316,MESH:D017180,Sa,GNBR
DB13316,MESH:D051437,T,GNBR
MESH:C023489,MESH:D001145,T,GNBR
MESH:C023490,MESH:D020258,Pa,GNBR
MESH:C023491,MESH:D010146,T,GNBR
MESH:C023492,MESH:D007022,Pr,GNBR
MESH:C023527,MESH:D059413,T,GNBR
MESH:C023599,MESH:D007674,T,GNBR
MESH:C023599,MESH:D064420,Sa,GNBR
MESH:C023614,MESH:D064420,Sa,GNBR
MESH:C023617,MESH:D003110,C,GNBR
MESH:C023617,MESH:D005706,T,GNBR
MESH:C023617,MESH:D006528,C,GNBR
MESH:C023617,MESH:D006949,T,GNBR
MESH:C023617,MESH:D015212,T,GNBR
MESH:C023623,MESH:D064420,T,GNBR
DB09123,MESH:D004715,T,GNBR
DB09123,MESH:D006470,T,GNBR
DB09123,MESH:D010051,T,GNBR
DB09123,MESH:D010146,T,GNBR
DB09123,MESH:D016889,T,GNBR
DB09123,MESH:D017699,T,GNBR
DB09123,MESH:D062788,T,GNBR
DB06728,MESH:D001749,Sa,GNBR
DB06728,MESH:D004194,Pa,GNBR
DB06728,MESH:D008708,Sa,GNBR
DB06728,MESH:D009369,Sa,GNBR
DB06728,MESH:D064420,Sa,GNBR
DB01560,MESH:D000699,Sa,GNBR
DB01560,MESH:D005334,Sa,GNBR
DB01560,MESH:D064420,T,GNBR
MESH:C023676,MESH:D001168,T,GNBR
MESH:C023676,MESH:D001172,T,GNBR
MESH:C023676,MESH:D007239,T,GNBR
MESH:C023676,MESH:D008179,T,GNBR
MESH:C023676,MESH:D008180,T,GNBR
MESH:C023676,MESH:D008288,T,GNBR
MESH:C023676,MESH:D012216,T,GNBR
MESH:C023676,MESH:D017119,T,GNBR
MESH:C023698,MESH:D009422,Sa,GNBR
MESH:C023710,MESH:D007249,Pa,GNBR
MESH:C023717,MESH:D001281,T,GNBR
MESH:C023717,MESH:D010300,T,GNBR
DB00697,MESH:D000699,Sa,GNBR
DB00697,MESH:D001416,T,GNBR
DB00697,MESH:D003866,Sa,GNBR
DB00697,MESH:D006930,Sa,GNBR
DB00697,MESH:D007022,Sa,GNBR
DB00697,MESH:D009103,T,GNBR
DB00697,MESH:D009128,T,GNBR
DB00697,MESH:D009207,T,GNBR
DB00697,MESH:D009437,T,GNBR
DB00697,MESH:D010146,T,GNBR
DB00697,MESH:D010149,T,GNBR
DB00697,MESH:D013035,T,GNBR
DB00697,MESH:D013119,T,GNBR
DB00697,MESH:D014277,T,GNBR
DB00697,MESH:D017116,T,GNBR
DB00697,MESH:D018781,T,GNBR
DB00697,MESH:D018908,T,GNBR
DB00697,MESH:D020773,T,GNBR
DB01218,MESH:D007239,T,GNBR
DB01218,MESH:D008133,Sa,GNBR
DB01218,MESH:D008288,T,GNBR
DB01218,MESH:D016171,Sa,GNBR
DB01218,MESH:D016778,T,GNBR
DB01218,MESH:D017180,Sa,GNBR
MESH:C023785,MESH:D009369,Sa,GNBR
MESH:C023785,MESH:D012509,Sa,GNBR
DB11753,MESH:D000707,Sa,GNBR
DB11753,MESH:D001172,T,GNBR
DB11753,MESH:D001991,T,GNBR
DB11753,MESH:D003967,T,GNBR
DB11753,MESH:D007239,T,GNBR
DB11753,MESH:D008413,T,GNBR
DB11753,MESH:D014376,T,GNBR
DB11753,MESH:D014390,T,GNBR
DB11753,MESH:D014397,T,GNBR
DB11753,MESH:D014946,T,GNBR
DB13872,MESH:D007319,T,GNBR
DB13872,MESH:D012893,T,GNBR
DB11090,MESH:D004342,T,GNBR
DB11090,MESH:D011671,T,GNBR
DB11090,MESH:D014076,T,GNBR
DB11090,MESH:D016510,Sa,GNBR
MESH:C023845,MESH:D002292,Sa,GNBR
MESH:C023845,MESH:D007674,T,GNBR
MESH:C023845,MESH:D007680,Sa,GNBR
MESH:C023845,MESH:D063646,Sa,GNBR
MESH:C023850,MESH:D002908,T,GNBR
MESH:C023850,MESH:D009260,T,GNBR
MESH:C023850,MESH:D011565,T,GNBR
MESH:C023850,MESH:D012871,T,GNBR
MESH:C023850,MESH:D014820,T,GNBR
MESH:C023885,MESH:D009369,T,GNBR
MESH:C024015,MESH:D064420,Sa,GNBR
DB11710,MESH:D001927,T,GNBR
DB11710,MESH:D056486,Pa,GNBR
MESH:C024070,MESH:D002908,T,GNBR
MESH:C024070,MESH:D003920,T,GNBR
MESH:C024070,MESH:D007938,C,GNBR
MESH:C024070,MESH:D055370,Pa,GNBR
MESH:C024098,MESH:D018883,Sa,GNBR
DB02452,MESH:D001943,T,GNBR
DB02452,MESH:D002659,T,GNBR
DB02452,MESH:D006463,T,GNBR
DB02452,MESH:D011471,C,GNBR
MESH:C024159,MESH:D012559,Mp,GNBR
MESH:C024224,MESH:D000699,T,GNBR
MESH:C024262,MESH:D001943,T,GNBR
MESH:C024262,MESH:D004715,T,GNBR
MESH:C024262,MESH:D006470,T,GNBR
MESH:C024262,MESH:D010146,T,GNBR
MESH:C024262,MESH:D012594,T,GNBR
MESH:C024293,MESH:D006973,T,GNBR
MESH:C024293,MESH:D007022,Sa,GNBR
DB12752,MESH:C536277,T,GNBR
DB12752,MESH:D001919,Sa,GNBR
DB12752,MESH:D006333,T,GNBR
DB12752,MESH:D006973,T,GNBR
DB12752,MESH:D007022,Pr,GNBR
DB12752,MESH:D009203,T,GNBR
MESH:C024318,MESH:D001145,T,GNBR
MESH:C024318,MESH:D003866,Sa,GNBR
MESH:C024318,MESH:D009203,T,GNBR
MESH:C024318,MESH:D013617,T,GNBR
MESH:C024318,MESH:D018879,T,GNBR
MESH:C024321,MESH:D003866,Sa,GNBR
MESH:C024348,MESH:D007022,Pr,GNBR
DB01073,MESH:C535338,T,GNBR
DB01073,MESH:C537025,T,GNBR
DB01073,MESH:C537503,T,GNBR
DB01073,MESH:D000741,T,GNBR
DB01073,MESH:D000743,T,GNBR
DB01073,MESH:D000744,T,GNBR
DB01073,MESH:D001172,T,GNBR
DB01073,MESH:D001327,T,GNBR
DB01073,MESH:D001929,T,GNBR
DB01073,MESH:D001930,T,GNBR
DB01073,MESH:D004194,T,GNBR
DB01073,MESH:D005199,T,GNBR
DB01073,MESH:D006130,Sa,GNBR
DB01073,MESH:D006402,T,GNBR
DB01073,MESH:D006528,T,GNBR
DB01073,MESH:D007119,T,GNBR
DB01073,MESH:D007239,T,GNBR
DB01073,MESH:D007674,T,GNBR
DB01073,MESH:D007938,T,GNBR
DB01073,MESH:D007943,T,GNBR
DB01073,MESH:D007945,T,GNBR
DB01073,MESH:D007951,T,GNBR
DB01073,MESH:D007968,T,GNBR
DB01073,MESH:D008181,T,GNBR
DB01073,MESH:D008223,T,GNBR
DB01073,MESH:D008228,T,GNBR
DB01073,MESH:D008231,Sa,GNBR
DB01073,MESH:D008232,T,GNBR
DB01073,MESH:D008258,T,GNBR
DB01073,MESH:D009101,T,GNBR
DB01073,MESH:D009190,T,GNBR
DB01073,MESH:D009369,T,GNBR
DB01073,MESH:D009422,T,GNBR
DB01073,MESH:D011014,T,GNBR
DB01073,MESH:D011020,T,GNBR
DB01073,MESH:D011565,T,GNBR
DB01073,MESH:D012010,T,GNBR
DB01073,MESH:D013921,Sa,GNBR
DB01073,MESH:D015275,Sa,GNBR
DB01073,MESH:D015448,T,GNBR
DB01073,MESH:D015451,T,GNBR
DB01073,MESH:D015461,T,GNBR
DB01073,MESH:D015463,T,GNBR
DB01073,MESH:D015464,T,GNBR
DB01073,MESH:D015470,T,GNBR
DB01073,MESH:D016393,T,GNBR
DB01073,MESH:D016399,T,GNBR
DB01073,MESH:D016411,T,GNBR
DB01073,MESH:D016553,T,GNBR
DB01073,MESH:D016919,T,GNBR
DB01073,MESH:D018253,T,GNBR
DB01073,MESH:D018442,T,GNBR
DB01073,MESH:D019337,T,GNBR
DB01073,MESH:D020031,T,GNBR
DB01073,MESH:D020522,T,GNBR
DB01073,MESH:D054062,Sa,GNBR
DB01073,MESH:D054066,T,GNBR
DB01073,MESH:D054198,T,GNBR
DB01073,MESH:D055728,Sa,GNBR
DB01073,MESH:D056784,Sa,GNBR
DB01073,MESH:D058186,T,GNBR
DB01073,MESH:D064420,Sa,GNBR
DB01073,OMIM:115650,T,GNBR
DB06515,MESH:D004194,T,GNBR
DB06515,MESH:D007035,Sa,GNBR
DB06515,MESH:D014839,Pa,GNBR
DB06515,MESH:D020078,Sa,GNBR
MESH:C024376,MESH:D000860,T,GNBR
MESH:C024504,MESH:D003967,T,GNBR
DB09204,MESH:C536277,T,GNBR
DB09204,MESH:D006973,T,GNBR
DB09204,MESH:D014202,T,GNBR
DB09204,MESH:D023921,T,GNBR
MESH:C024524,MESH:D006963,T,GNBR
DB03695,MESH:D001749,T,GNBR
DB03695,MESH:D009369,T,GNBR
MESH:C024534,MESH:D001281,T,GNBR
MESH:C024534,MESH:D006528,T,GNBR
DB15536,MESH:D000740,T,GNBR
DB15536,MESH:D014947,Sa,GNBR
MESH:C024564,MESH:D064420,Sa,GNBR
DB03733,MESH:D011041,Sa,GNBR
MESH:C024566,MESH:D020258,Pr,GNBR
MESH:C024603,MESH:D003072,Pa,GNBR
MESH:C024603,MESH:D010014,Pa,GNBR
MESH:C024603,MESH:D015658,T,GNBR
DB06816,MESH:D007239,T,GNBR
DB06816,MESH:D008223,C,GNBR
DB06816,MESH:D009369,C,GNBR
DB06816,MESH:D010123,T,GNBR
DB06816,MESH:D017229,T,GNBR
MESH:C024633,MESH:D003731,T,GNBR
DB02948,MESH:D008288,T,GNBR
DB02948,MESH:D014376,T,GNBR
DB02948,MESH:D016778,T,GNBR
DB14496,MESH:D003920,Mp,GNBR
MESH:C024755,MESH:D007674,T,GNBR
MESH:C024763,MESH:D007035,Sa,GNBR
MESH:C024808,MESH:D008103,T,GNBR
MESH:C024808,MESH:D008105,T,GNBR
MESH:C024808,MESH:D008107,T,GNBR
DB11171,MESH:D007249,Sa,GNBR
MESH:C024829,MESH:D003920,Mp,GNBR
MESH:C024873,MESH:D014552,T,GNBR
DB02456,MESH:D007938,T,GNBR
MESH:C024892,MESH:D006973,T,GNBR
MESH:C024892,MESH:D007022,Pr,GNBR
MESH:C024894,MESH:D003327,T,GNBR
MESH:C024894,MESH:D006973,T,GNBR
MESH:C024894,MESH:D009203,T,GNBR
MESH:C024915,MESH:D001008,Sa,GNBR
MESH:C024915,MESH:D012640,Sa,GNBR
MESH:C024986,MESH:C536214,Sa,GNBR
MESH:C024986,MESH:C536917,T,GNBR
MESH:C024986,MESH:D001145,Sa,GNBR
MESH:C024986,MESH:D009135,Sa,GNBR
MESH:C024986,MESH:D011041,Sa,GNBR
MESH:C024986,MESH:D013274,Sa,GNBR
DB09270,MESH:C536187,T,GNBR
DB09270,MESH:C564403,T,GNBR
DB09270,MESH:C565957,T,GNBR
DB09270,MESH:D000163,T,GNBR
DB09270,MESH:D000787,T,GNBR
DB09270,MESH:D001145,T,GNBR
DB09270,MESH:D001259,T,GNBR
DB09270,MESH:D001714,T,GNBR
DB09270,MESH:D001847,T,GNBR
DB09270,MESH:D001943,T,GNBR
DB09270,MESH:D002311,T,GNBR
DB09270,MESH:D002312,T,GNBR
DB09270,MESH:D002318,T,GNBR
DB09270,MESH:D002429,T,GNBR
DB09270,MESH:D003324,T,GNBR
DB09270,MESH:D003327,T,GNBR
DB09270,MESH:D003643,Pa,GNBR
DB09270,MESH:D003866,T,GNBR
DB09270,MESH:D003928,T,GNBR
DB09270,MESH:D003929,T,GNBR
DB09270,MESH:D004194,J,GNBR
DB09270,MESH:D005221,T,GNBR
DB09270,MESH:D006319,T,GNBR
DB09270,MESH:D006323,T,GNBR
DB09270,MESH:D006333,T,GNBR
DB09270,MESH:D006528,T,GNBR
DB09270,MESH:D006816,T,GNBR
DB09270,MESH:D006949,T,GNBR
DB09270,MESH:D006967,T,GNBR
DB09270,MESH:D006973,T,GNBR
DB09270,MESH:D006980,T,GNBR
DB09270,MESH:D007037,Mp,GNBR
DB09270,MESH:D007174,T,GNBR
DB09270,MESH:D007246,T,GNBR
DB09270,MESH:D007249,T,GNBR
DB09270,MESH:D007625,T,GNBR
DB09270,MESH:D007674,T,GNBR
DB09270,MESH:D008881,T,GNBR
DB09270,MESH:D009135,T,GNBR
DB09270,MESH:D009136,T,GNBR
DB09270,MESH:D009190,T,GNBR
DB09270,MESH:D009202,T,GNBR
DB09270,MESH:D009203,T,GNBR
DB09270,MESH:D009369,T,GNBR
DB09270,MESH:D010300,T,GNBR
DB09270,MESH:D010523,T,GNBR
DB09270,MESH:D011014,Sa,GNBR
DB09270,MESH:D011085,T,GNBR
DB09270,MESH:D011507,T,GNBR
DB09270,MESH:D012772,T,GNBR
DB09270,MESH:D013958,Mp,GNBR
DB09270,MESH:D014786,T,GNBR
DB09270,MESH:D015673,T,GNBR
DB09270,MESH:D017202,T,GNBR
DB09270,MESH:D017240,T,GNBR
DB09270,MESH:D017241,T,GNBR
DB09270,MESH:D017246,T,GNBR
DB09270,MESH:D017827,T,GNBR
DB09270,MESH:D018149,T,GNBR
DB09270,MESH:D018882,Pa,GNBR
DB09270,MESH:D019082,T,GNBR
DB09270,MESH:D019636,T,GNBR
DB09270,MESH:D020214,T,GNBR
DB09270,MESH:D020258,Pa,GNBR
DB09270,MESH:D020388,T,GNBR
DB09270,MESH:D028361,T,GNBR
DB09270,MESH:D029424,T,GNBR
DB09270,MESH:D029461,T,GNBR
DB09270,MESH:D030342,T,GNBR
DB09270,MESH:D044342,T,GNBR
DB09270,MESH:D051436,T,GNBR
DB09270,MESH:D066126,Sa,GNBR
DB09270,OMIM:143890,T,GNBR
MESH:C025026,MESH:D000860,Sa,GNBR
MESH:C025033,MESH:D004938,Sa,GNBR
MESH:C025033,MESH:D009369,Sa,GNBR
DB12947,MESH:D001943,T,GNBR
DB12947,MESH:D006528,T,GNBR
DB12947,MESH:D009369,T,GNBR
DB12947,MESH:D010190,T,GNBR
DB12947,MESH:D013274,T,GNBR
DB12947,MESH:D015179,T,GNBR
MESH:C025043,MESH:D007022,Pr,GNBR
MESH:C025086,MESH:D014947,Sa,GNBR
MESH:C025087,MESH:D003920,T,GNBR
DB09211,MESH:D006941,Sa,GNBR
DB12453,MESH:D016109,T,GNBR
DB12453,MESH:D064420,T,GNBR
DB01589,MESH:D007319,T,GNBR
DB01589,MESH:D012640,Pa,GNBR
DB09269,MESH:D003866,T,GNBR
DB09269,MESH:D005910,T,GNBR
DB09269,MESH:D009369,T,GNBR
DB09269,MESH:D012559,T,GNBR
MESH:C025136|MESH:C570634,MESH:C562463,T,GNBR
MESH:C025136|MESH:C570634,MESH:D001932,T,GNBR
MESH:C025136|MESH:C570634,MESH:D010661,Sa,GNBR
MESH:C025145,MESH:D006948,Sa,GNBR
MESH:C025145,MESH:D007022,Pr,GNBR
DB15462,MESH:D003072,Pa,GNBR
DB15462,MESH:D007938,C,GNBR
DB15462,MESH:D009765,T,GNBR
DB15462,MESH:D011471,C,GNBR
DB15462,MESH:D015430,Pa,GNBR
DB15462,MESH:D020258,Pa,GNBR
DB15462,MESH:D063646,Pa,GNBR
MESH:C025191,MESH:D009369,Sa,GNBR
MESH:C025191,MESH:D034381,Sa,GNBR
DB03316,MESH:D008113,Sa,GNBR
DB03316,MESH:D064420,T,GNBR
MESH:C025235,MESH:D009369,Sa,GNBR
MESH:C025256,MESH:D009369,Pa,GNBR
MESH:C025256,MESH:D020258,Pr,GNBR
MESH:C025256,MESH:D064420,Sa,GNBR
DB11994,MESH:D001172,T,GNBR
DB11994,MESH:D003920,T,GNBR
DB11994,MESH:D010003,T,GNBR
DB11994,MESH:D010510,T,GNBR
DB11994,MESH:D020370,T,GNBR
MESH:C025314,MESH:D051436,T,GNBR
MESH:C025314,MESH:D054559,T,GNBR
MESH:C025340,MESH:D020258,Sa,GNBR
MESH:C025343,MESH:D042882,T,GNBR
MESH:C025391,MESH:D009203,T,GNBR
MESH:C025425,MESH:D010673,T,GNBR
MESH:C025451,MESH:D000544,T,GNBR
MESH:C025451,MESH:D001791,Pa,GNBR
MESH:C025451,MESH:D001930,Pa,GNBR
MESH:C025451,MESH:D003643,Sa,GNBR
MESH:C025451,MESH:D006930,Sa,GNBR
MESH:C025451,MESH:D007022,Sa,GNBR
MESH:C025451,MESH:D007035,T,GNBR
MESH:C025451,MESH:D009202,Pa,GNBR
MESH:C025451,MESH:D018235,Sa,GNBR
MESH:C025451,MESH:D018805,Sa,GNBR
MESH:C025451,MESH:D023903,Sa,GNBR
MESH:C025451,MESH:D055370,Pa,GNBR
MESH:C025462,MESH:D011125,T,GNBR
MESH:C025473,MESH:D006937,T,GNBR
MESH:C025473,MESH:D011470,T,GNBR
MESH:C025473,MESH:D014397,T,GNBR
MESH:C025473,MESH:D042882,T,GNBR
MESH:C025473,MESH:D064420,Sa,GNBR
MESH:C025473,OMIM:143890,T,GNBR
DB15136,MESH:D064420,T,GNBR
MESH:C025483,MESH:D002779,Sa,GNBR
MESH:C025484,MESH:D000707,Sa,GNBR
MESH:C025484,MESH:D008708,Sa,GNBR
MESH:C025490,MESH:D009325,T,GNBR
MESH:C025490,MESH:D009369,T,GNBR
MESH:C025490,MESH:D012640,T,GNBR
MESH:C025490,MESH:D014839,T,GNBR
MESH:C025518,MESH:D001943,T,GNBR
MESH:C025541,MESH:D001259,Sa,GNBR
MESH:C025541,MESH:D009410,Sa,GNBR
MESH:C025541,MESH:D009422,Sa,GNBR
MESH:C025541,MESH:D010243,Sa,GNBR
MESH:C025541,MESH:D020258,Sa,GNBR
MESH:C025541,MESH:D064420,Sa,GNBR
MESH:C025583,MESH:D002386,T,GNBR
MESH:C025583,MESH:D003110,C,GNBR
MESH:C025583,MESH:D006504,Pa,GNBR
MESH:C025583,MESH:D016510,T,GNBR
MESH:C025583,MESH:D050197,Pa,GNBR
MESH:C025583,MESH:D056486,T,GNBR
MESH:C025583,MESH:D064420,Sa,GNBR
MESH:C025589,MESH:D000014,Sa,GNBR
MESH:C025589,MESH:D007249,Sa,GNBR
MESH:C025589,MESH:D007674,Sa,GNBR
MESH:C025589,MESH:D007680,Sa,GNBR
MESH:C025589,MESH:D008831,Sa,GNBR
MESH:C025589,MESH:D009401,Sa,GNBR
MESH:C025589,MESH:D009436,Sa,GNBR
MESH:C025589,MESH:D015651,Sa,GNBR
MESH:C025589,MESH:D020258,Pr,GNBR
MESH:C025589,MESH:D051437,Sa,GNBR
MESH:C025589,MESH:D064420,Sa,GNBR
MESH:C025614,MESH:D004487,Sa,GNBR
MESH:C025614,MESH:D004802,Sa,GNBR
MESH:C025614,MESH:D009369,Sa,GNBR
MESH:C025614,MESH:D011657,Sa,GNBR
DB04948,MESH:D005483,T,GNBR
DB04948,MESH:D006973,T,GNBR
DB04948,MESH:D009293,T,GNBR
DB04948,MESH:D013375,T,GNBR
DB04948,MESH:D013981,T,GNBR
DB04948,MESH:D017699,T,GNBR
DB00971,MESH:D012628,T,GNBR
DB00971,MESH:D014006,T,GNBR
DB00971,MESH:D014010,T,GNBR
DB13987,MESH:D004342,T,GNBR
DB13987,MESH:D009362,T,GNBR
DB13987,MESH:D010146,T,GNBR
DB13987,MESH:D011471,T,GNBR
MESH:C025703,MESH:C535860,T,GNBR
